[2024-06-23T01:19:38.904+0000] {process_utils.py:191} INFO - getting: marowak
[2024-06-23T01:19:38.904+0000] {process_utils.py:191} INFO - getting: hitmonlee
[2024-06-23T01:19:38.904+0000] {process_utils.py:191} INFO - getting: hitmonchan
[2024-06-23T01:19:38.904+0000] {process_utils.py:191} INFO - getting: lickitung
[2024-06-23T01:19:38.904+0000] {process_utils.py:191} INFO - getting: koffing
[2024-06-23T01:19:38.905+0000] {process_utils.py:191} INFO - getting: weezing
[2024-06-23T01:19:38.905+0000] {process_utils.py:191} INFO - getting: rhyhorn
[2024-06-23T01:19:38.905+0000] {process_utils.py:191} INFO - getting: rhydon
[2024-06-23T01:19:38.905+0000] {process_utils.py:191} INFO - getting: chansey
[2024-06-23T01:19:38.905+0000] {process_utils.py:191} INFO - getting: tangela
[2024-06-23T01:19:38.905+0000] {process_utils.py:191} INFO - getting: kangaskhan
[2024-06-23T01:19:38.906+0000] {process_utils.py:191} INFO - getting: horsea
[2024-06-23T01:19:38.906+0000] {process_utils.py:191} INFO - getting: seadra
[2024-06-23T01:19:38.906+0000] {process_utils.py:191} INFO - getting: goldeen
[2024-06-23T01:19:38.906+0000] {process_utils.py:191} INFO - getting: seaking
[2024-06-23T01:19:38.906+0000] {process_utils.py:191} INFO - getting: staryu
[2024-06-23T01:19:38.906+0000] {process_utils.py:191} INFO - getting: starmie
[2024-06-23T01:19:38.907+0000] {process_utils.py:191} INFO - getting: mr-mime
[2024-06-23T01:19:38.907+0000] {process_utils.py:191} INFO - getting: scyther
[2024-06-23T01:19:38.907+0000] {process_utils.py:191} INFO - getting: jynx
[2024-06-23T01:19:38.907+0000] {process_utils.py:191} INFO - getting: electabuzz
[2024-06-23T01:19:38.907+0000] {process_utils.py:191} INFO - getting: magmar
[2024-06-23T01:19:38.908+0000] {process_utils.py:191} INFO - getting: pinsir
[2024-06-23T01:19:38.908+0000] {process_utils.py:191} INFO - getting: tauros
[2024-06-23T01:19:38.908+0000] {process_utils.py:191} INFO - getting: magikarp
[2024-06-23T01:19:38.908+0000] {process_utils.py:191} INFO - getting: gyarados
[2024-06-23T01:19:38.908+0000] {process_utils.py:191} INFO - getting: lapras
[2024-06-23T01:19:38.909+0000] {process_utils.py:191} INFO - getting: ditto
[2024-06-23T01:19:38.909+0000] {process_utils.py:191} INFO - getting: eevee
[2024-06-23T01:19:38.909+0000] {process_utils.py:191} INFO - getting: vaporeon
[2024-06-23T01:19:38.909+0000] {process_utils.py:191} INFO - getting: jolteon
[2024-06-23T01:19:38.909+0000] {process_utils.py:191} INFO - getting: flareon
[2024-06-23T01:19:38.909+0000] {process_utils.py:191} INFO - getting: porygon
[2024-06-23T01:19:38.910+0000] {process_utils.py:191} INFO - getting: omanyte
[2024-06-23T01:19:38.910+0000] {process_utils.py:191} INFO - getting: omastar
[2024-06-23T01:19:38.910+0000] {process_utils.py:191} INFO - getting: kabuto
[2024-06-23T01:19:38.910+0000] {process_utils.py:191} INFO - getting: kabutops
[2024-06-23T01:19:38.910+0000] {process_utils.py:191} INFO - getting: aerodactyl
[2024-06-23T01:19:38.910+0000] {process_utils.py:191} INFO - getting: snorlax
[2024-06-23T01:19:38.911+0000] {process_utils.py:191} INFO - getting: articuno
[2024-06-23T01:19:38.911+0000] {process_utils.py:191} INFO - getting: zapdos
[2024-06-23T01:19:38.911+0000] {process_utils.py:191} INFO - getting: moltres
[2024-06-23T01:19:38.911+0000] {process_utils.py:191} INFO - getting: dratini
[2024-06-23T01:19:38.911+0000] {process_utils.py:191} INFO - getting: dragonair
[2024-06-23T01:19:38.912+0000] {process_utils.py:191} INFO - getting: dragonite
[2024-06-23T01:19:38.912+0000] {process_utils.py:191} INFO - getting: mewtwo
[2024-06-23T01:19:38.912+0000] {process_utils.py:191} INFO - getting: mew
[2024-06-23T01:19:38.912+0000] {process_utils.py:191} INFO - getting: chikorita
[2024-06-23T01:19:38.912+0000] {process_utils.py:191} INFO - getting: bayleef
[2024-06-23T01:19:38.912+0000] {process_utils.py:191} INFO - getting: meganium
[2024-06-23T01:19:38.913+0000] {process_utils.py:191} INFO - getting: cyndaquil
[2024-06-23T01:19:38.913+0000] {process_utils.py:191} INFO - getting: quilava
[2024-06-23T01:19:38.913+0000] {process_utils.py:191} INFO - getting: typhlosion
[2024-06-23T01:19:38.913+0000] {process_utils.py:191} INFO - getting: totodile
[2024-06-23T01:19:38.913+0000] {process_utils.py:191} INFO - getting: croconaw
[2024-06-23T01:19:38.914+0000] {process_utils.py:191} INFO - getting: feraligatr
